Description,COMMIT_HASH,COMMIT_DATE,COMMIT_YEAR,VULNERABILITY_CVE,VULNERABILITY_YEAR,VULNERABILITY_CWE,VULNERABILITY_CATEGORY,ID_Class,P_ID,Visibility,Complement,BeginLine,EndLine,NameClass,ID_File,FilePath,Patched,Occurrence,R_ID,Affected,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,ELIGIBLE_FOR_ALERTS,COMMIT_HAS_ALERTS,TOTAL_ALERTS,Flawfinder_chown,Flawfinder_gets,Flawfinder_printf,Flawfinder_strcpy,Flawfinder_access,Flawfinder_sscanf,Flawfinder_syslog,Flawfinder_crypt,Flawfinder_strcat,Flawfinder_fprintf,Flawfinder_execl,Flawfinder_vfprintf,Flawfinder_sprintf,Flawfinder_execv,Flawfinder_ShellExecute,Flawfinder__sntprintf,Flawfinder__tcscpy,Flawfinder__tcscat,Flawfinder_WinExec,Flawfinder_random,Flawfinder_getenv,Flawfinder_chroot,Flawfinder_srand,Flawfinder_LoadLibrary,Flawfinder_EnterCriticalSection,Flawfinder_InitializeCriticalSection,Flawfinder_getopt,Flawfinder_char,Flawfinder_memcpy,Flawfinder_atoi,Flawfinder_atol,Flawfinder_open,Flawfinder_fopen,Flawfinder_tmpfile,Flawfinder_wcscpy,Flawfinder_TCHAR,Flawfinder_strlen,Flawfinder_read,Flawfinder_strncat,Flawfinder_mismatch,Flawfinder_strncpy,Flawfinder_umask,Flawfinder_wcslen,Flawfinder_getc,Flawfinder__tcslen,Flawfinder_readlink,Flawfinder_chmod,Flawfinder_vsnprintf,Flawfinder_snprintf,Flawfinder_vsprintf,Flawfinder_vsscanf,Flawfinder_getlogin,Flawfinder_execvp,Flawfinder_execlp,Flawfinder_fscanf,Flawfinder_popen,Flawfinder_vprintf,Flawfinder_system,Flawfinder_wprintf,Flawfinder_scanf,Flawfinder_realpath,Flawfinder_srandom,Flawfinder_getopt_long,Flawfinder_bcopy,Flawfinder_mkstemp,Flawfinder_vfork,Flawfinder_memalign,Flawfinder_usleep,Flawfinder_getchar,Flawfinder_fgetc,Flawfinder_equal,Flawfinder_vfscanf,Flawfinder_setstate,Flawfinder_tmpnam,Flawfinder_wchar_t,Flawfinder_ulimit,Flawfinder_ssignal,Flawfinder_CopyMemory,Flawfinder_wcscat,Flawfinder__snprintf,Flawfinder_vswprintf,Flawfinder_swprintf,Flawfinder__ftprintf,Flawfinder_lstrcpyW,Flawfinder_crypt_r,Flawfinder_lstrcpy,Flawfinder_lstrcpyA,Flawfinder_fwprintf,Flawfinder__stprintf,Flawfinder__vftprintf,Flawfinder_vfwprintf,Flawfinder__vsntprintf,Flawfinder__vstprintf,Flawfinder__tscanf,Flawfinder_wscanf,Flawfinder_SetThreadToken,Flawfinder_lstrcatW,Flawfinder_getwd,Flawfinder_LoadLibraryEx,Flawfinder_GetTempFileName,Flawfinder_CreateProcess,Flawfinder_lrand48,Flawfinder_AddAccessAllowedAce,Flawfinder_drand48,Flawfinder_curl_getenv,Flawfinder_MultiByteToWideChar,Flawfinder__wtoi,Flawfinder__wtoi64,Flawfinder_wcsncpy,Flawfinder_lstrcpyn,Flawfinder__tcsncpy,Flawfinder_wcsncat,Flawfinder_execle,Flawfinder_nrand48,Flawfinder_lstrcpynA,Flawfinder_getpass,Flawfinder_fwscanf,Flawfinder_vwprintf,Flawfinder_CreateProcessAsUser,Flawfinder_g_get_home_dir,Flawfinder_mktemp,Flawfinder_lstrcat,Flawfinder_g_get_tmp_dir,Flawfinder__mbscat,Flawfinder_lstrcatA,Flawfinder_tempnam,multiclass_label,binary_label,grouped_multiclass_label
2_fc0a80798576f80ca10b3f6c9c7097f12fd1d64e_drivers/media/video/v4l2-ioctl.c_std_descr,fc0a80798576f80ca10b3f6c9c7097f12fd1d64e,7/12/2010 14:09,2010,CVE-2010-5329,2010,399,Memory Management,132450502,ker931p,default,Struct,56,59,std_descr,109664502,drivers/media/video/v4l2-ioctl.c,0,before,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_a70b52ec1aaeaf60f4739edb1b422827cb6f3893_fs/aio.c_kiocb_batch,a70b52ec1aaeaf60f4739edb1b422827cb6f3893,5/21/2012 23:06,2012,CVE-2012-6701,2012,,Other,165232902,ker937p,default,Struct,444,447,kiocb_batch,110872302,fs/aio.c,0,after,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_20e1db19db5d6b9e4e83021595eab0dc8f107bef_net/netlink/af_netlink.c_netlink_broadcast_data,20e1db19db5d6b9e4e83021595eab0dc8f107bef,8/23/2012 2:09,2012,CVE-2012-6689,2012,284,Permission,168815202,ker938p,default,Struct,1001,1014,netlink_broadcast_data,110872402,net/netlink/af_netlink.c,0,before,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,14,0,14,13,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_946e51f2bf37f1656916eb75bd0742ba33983c28_fs/dcache.c_select_data,946e51f2bf37f1656916eb75bd0742ba33983c28,10/26/2014 23:19,2014,CVE-2014-8559,2014,399,Memory Management,227248002,ker954p,default,Struct,1208,1212,select_data,112161902,fs/dcache.c,0,before,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_ca5358ef75fc69fee5322a38a340f5739d997c10_include/linux/dcache.h_dentry,ca5358ef75fc69fee5322a38a340f5739d997c10,10/26/2014 23:31,2014,CVE-2014-8559,2014,399,Memory Management,227248802,ker955p,default,Struct,108,136,dentry,112164502,include/linux/dcache.h,1,after,2,0,0,0,0,2,21,20,0,0,0,0,0,0,0,0,0,9,0,0,0,0,17,0,0,16,0,0,0,0,0,0,0,29,2,21,20,0,20,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_60a2362f769cf549dc466134efe71c8bf9fbaaba_drivers/regulator/core.c_regulator_map,60a2362f769cf549dc466134efe71c8bf9fbaaba,12/4/2014 10:17,2014,CVE-2014-9940,2014,416,Memory Management,227651802,ker956p,default,Struct,67,72,regulator_map,112166502,drivers/regulator/core.c,0,before,2,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,6,0,6,5,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_a2f18db0c68fec96631c10cad9384c196e9008ac_net/netfilter/nf_tables_api.c_nft_set_dump_args,a2f18db0c68fec96631c10cad9384c196e9008ac,1/4/2015 14:14,2015,CVE-2015-1573,2015,19,Coding Practices,228926402,ker958p,default,Struct,2878,2882,nft_set_dump_args,112308202,net/netfilter/nf_tables_api.c,0,before,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_f63a8daa5812afef4f06c962351687e1ff9ccb2b_kernel/events/core.c_perf_comm_event,f63a8daa5812afef4f06c962351687e1ff9ccb2b,1/23/2015 11:24,2015,CVE-2016-6786,2016,264,Permission,229744302,ker962p,default,Struct,5238,5249,perf_comm_event,112600502,kernel/events/core.c,0,before,2,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,12,2,10,9,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_af6fc858a35b90e89ea7a7ee58e66628c55c776b_drivers/xen/xen-pciback/conf_space_header.c_pci_bar_info,af6fc858a35b90e89ea7a7ee58e66628c55c776b,3/11/2015 13:51,2015,CVE-2015-2150,2015,264,Permission,231915102,ker964p,default,Struct,14,18,pci_bar_info,112638202,drivers/xen/xen-pciback/conf_space_header.c,0,before,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_4de930efc23b92ddf88ce91c405ee645fe6e27ea_net/socket.c_used_address,4de930efc23b92ddf88ce91c405ee645fe6e27ea,3/20/2015 17:41,2015,CVE-2015-2686,2015,264,Permission,232111402,ker966p,default,Struct,1893,1896,used_address,112657502,net/socket.c,0,before,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_4c185ce06dca14f5cea192f5a2c981ef50663f2b_fs/aio.c_aio_kiocb,4c185ce06dca14f5cea192f5a2c981ef50663f2b,3/21/2015 0:17,2015,CVE-2015-8830,2015,,Other,232587202,ker972p,default,Struct,167,184,aio_kiocb,112775502,fs/aio.c,0,before,2,0,0,0,0,4,9,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,18,4,9,8,0,8,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_fdc81f45e9f57858da6351836507fbcf1b7583ee_drivers/scsi/sg.c_sg_device,fdc81f45e9f57858da6351836507fbcf1b7583ee,3/22/2015 0:25,2015,CVE-2015-5707,2015,189,Input Validation,232589702,ker974p,default,Struct,173,188,sg_device,112776902,drivers/scsi/sg.c,0,before,2,0,0,0,0,0,16,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,16,0,16,15,0,11,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6_include/linux/crypto.h_ablkcipher_request,94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6,4/21/2015 2:46,2015,CVE-2017-15116,2017,476,Memory Management,234099402,ker975p,default,Struct,165,176,ablkcipher_request,112835702,include/linux/crypto.h,0,before,2,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,12,4,8,7,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1fa2337a315a2448c5434f41e00d56b01a22283c_drivers/media/dvb-frontends/cx24116.c_cx24116_cmd,1fa2337a315a2448c5434f41e00d56b01a22283c,4/28/2015 21:51,2015,CVE-2015-9289,2015,119,Memory Management,234719002,ker977p,default,Struct,180,183,cx24116_cmd,113161102,drivers/media/dvb-frontends/cx24116.c,0,before,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_48900cb6af4282fa0fb6ff4d72a81aa3dadb5c39_drivers/net/virtio_net.c_padded_vnet_hdr,48900cb6af4282fa0fb6ff4d72a81aa3dadb5c39,8/5/2015 2:34,2015,CVE-2015-5156,2015,119,Memory Management,236768202,ker982p,default,Struct,145,153,padded_vnet_hdr,113398802,drivers/net/virtio_net.c,0,before,2,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,9,0,4,3,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_18e3b739fdc826481c6a1335ce0c5b19b3d415da_fs/nfs/nfs4proc.c_nfs4_closedata,18e3b739fdc826481c6a1335ce0c5b19b3d415da,8/15/2015 13:52,2015,CVE-2015-8746,2015,,Other,236792502,ker983p,default,Struct,2621,2630,nfs4_closedata,113405902,fs/nfs/nfs4proc.c,0,before,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,10,0,10,9,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0_net/core/flow_dissector.c__flow_keys_digest_data,a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0,9/1/2015 16:24,2015,CVE-2017-13715,2017,20,Input Validation,237415002,ker984p,default,Struct,566,573,_flow_keys_digest_data,113437202,net/core/flow_dissector.c,0,before,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,8,0,8,7,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_b9a532277938798b53178d5a66af6e2915cb27cf_ipc/shm.c_shm_file_data,b9a532277938798b53178d5a66af6e2915cb27cf,9/30/2015 16:48,2015,CVE-2015-7613,2015,362,Memory Management,238911002,ker987p,default,Struct,50,55,shm_file_data,114122902,ipc/shm.c,0,before,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,6,0,6,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_f3951a3709ff50990bf3e188c27d346792103432_drivers/scsi/sg.c_sg_device,f3951a3709ff50990bf3e188c27d346792103432,10/30/2015 23:57,2015,CVE-2015-8962,2015,415,Other,243827402,ker991p,default,Struct,173,188,sg_device,115823202,drivers/scsi/sg.c,0,before,2,0,0,0,0,0,16,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,16,0,16,15,0,11,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2c5816b4beccc8ba709144539f6fdd764f8fa49c_fs/fuse/cuse.c_cuse_devinfo,2c5816b4beccc8ba709144539f6fdd764f8fa49c,11/10/2015 9:32,2015,CVE-2015-1339,2015,399,Memory Management,245867402,ker993p,default,Struct,195,197,cuse_devinfo,116669502,fs/fuse/cuse.c,0,before,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_cc25b994acfbc901429da682d0f73c190e960206_crypto/asymmetric_keys/x509_cert_parser.c_x509_parse_context,cc25b994acfbc901429da682d0f73c190e960206,11/12/2015 9:36,2015,CVE-2015-5327,2015,125,Other,245872602,ker994p,default,Struct,24,43,x509_parse_context,116669602,crypto/asymmetric_keys/x509_cert_parser.c,0,before,2,0,0,0,0,0,20,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,20,0,20,19,0,16,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
